host_verify_guest,"Hosts can require guests to complete Airbnb's Verified ID process. To require Verified ID, you must first verify your own ID.

To set reservation requirements:

Go to the Reservation Requirements page
Check the box next to Require guests to go through verification
Click Save Reservation Requirements"
host_guest_profile,"Checking out your guest’s photo is a great way to get to know them. If it’s not available, here’s why:

The booking isn't confirmed. Their photo only becomes available after confirmation.
They don’t have one. While we strongly encourage ?guests to add photos, we don’t require them—but you can.
It’s important for you to feel comfortable with your guest. If a guest’s photo doesn't include their face, or it features something unhelpful—like a cartoon—you can contact us to cancel penalty-free."
host_guest_profile_picture,"To require guests to have a profile photo before they can book:

Go to the listing that you’d like to require profile photos for
Click Booking settings
Click Edit next to the Guest requirements heading
Check the box next to Profile photo
Click Save
Regardless of whether you have this setting turned on, guest profile photos won’t be displayed until after a booking is confirmed.

If a guest's profile photo doesn't contain the guest's face and, for example, contains only a cartoon, an avatar, or a picture of something other than a person, you can cancel penalty free by contacting Airbnb."
host_calendar_link,"Go to Listings, and select a listing
Click Pricing and availability
Go to Calendar sync and click Edit next to Linked Airbnb calendars
Click Create linked calendars and choose a listing that contains your other listings
Click Next
Select the listings you want to link
Click Save
Calendars are only linked between the listings you select."
host_calendar_unlink,"Go to Listings and select the listing you want
Click Pricing and availability
Go to Calendar sync and click Edit next to Linked Airbnb calendars
Click Edit next to the listing that contains the listing you want to unlink
Deselect the listing you want to unlink
Click Save"
host_calendar_external,"Go to Listings and select the listing you want
Go to Pricing and availability > Calendar sync
Click Import calendar
Copy the URL for your non-Airbnb calendar into the Calendar address field
Name the calendar you’re about to import
Click Import calendar
To remove a synced calendar, find the listing and click or tap the trash can icon next to the synced calendar."
host_calendar_export,"Go to Listings and select the listing you want
Go to Pricing and availability > Calendar sync
Click Export calendar
In the Export calendar window, copy the link, then paste it into your other iCal-based calendar
Exit the Export calendar window"
host_calendar_update,"Go to Calendar and select a listing
Select a date or multiple dates
Under Availability, select Available or Blocked
Click Save"
host_calendar_blocked,"Your listing settings: You can decide how much advance notice or preparation time between bookings you need. Your calendar will automatically block dates to fit your settings (ex: if you want a 48-hour window between bookings for enhanced cleaning). Find out how to set preparation time between reservations.
Other calendars: You might have linked your calendars for multiple listings or synced your Airbnb calendar with another website’s calendar. In these instances, your calendar will be blocked to prevent different guests from double-booking your listing.
Pending trip request: If you have a pending trip request, those dates will remain blocked until you accept or decline the request. If you don't respond within 24 hours, those dates will remain blocked—though you can unblock them manually. To receive alerts for pending trip requests, adjust your notification settings.
Confirmed reservations: When you accept a trip request, the dates are automatically blocked in your calendar.
Canceled reservations: If you cancel a confirmed reservation, those dates will remain blocked. Learn more about what happens when you cancel a reservation.
Expired trip requests: If a trip request expires before you’re able to respond, those dates will be automatically blocked. You can manually unblock those dates on your calendar.
Insufficient info: Airbnb can block your calendar if you haven’t provided all the information required for your account, so make sure everything's up to date. "
host_calendar_popular,"Popular dates are calculated based on real-time searches for stays, plus the number of available listings, so they can change frequently. Our tools predict popular dates up to 10 weeks in advance, becoming more accurate as the date approaches.

Dates are considered to be popular if:

More travelers than usual are searching for stays on those dates, compared to the yearly average
The occupancy rate is higher than the yearly average—that means fewer listings than usual are available to book

To allow travelers to book your place on popular dates:

Go to Calendar and select a listing
Select a date or multiple dates
Under Availability, select Available
Click Save
If a date was previously blocked due to your settings (ex: It was automatically blocked by your advance notice setting), making that date available won’t change your overall Availability settings. "
host_checkinout,"Go to your dashboard > Listings and select a listing
Click Availability
Next to Check-in and checkout, click Edit
Use the drop-down menus to set the Check-in start time, Check-in end time, and Checkout time.
Select the days of the week you want to block under Specify days of the week when guests can’t check in and Specify days of the week when guests can’t check out
When you’ve finished, click Save"
host_preparation,"Go to Listings and select a listing
Click Pricing and availability
Under Calendar availability, click Edit next to Preparation time 
Choose an option
Click Save"
host_preapproval_withdraw,"Go to your Inbox
Select the message from the guest
Click Withdraw pre-approval
Don’t forget to check all your message threads if you offered pre-approval to multiple guests for the same dates."
host_preapproval_approve,"Go to your Inbox
Click message from the guest
Click Pre-approve
If a guest hasn’t accepted a pre-approval or your situation has changed, follow the steps above and select Withdraw pre-approval."
host_offer_send,"Go to your Inbox and open the message from the guest
Click Special offer
Under the Subtotal, enter the price you’d like to offer for the entire stay
Click Send special offer
Keep in mind:

The price should include all nights of the reservation
Be sure to include any additional fees, such as the cleaning fee
Don’t include taxes, the service fee, or the security deposit, if you’re using our offline fees feature (Taxes and service fees will be added automatically, and security deposits will be handled separately)
For special offers over 28 days in length, you can choose to offer a subtotal (the entire amount) or a monthly price
Airbnb can block your calendar if you haven’t provided all the information required for your account, so make sure everything's up to date. 
We'll then notify the guest with the offer details showing the taxes and service fee as separate line items. 

When you send special offers to multiple guests for the same dates, whoever accepts first wins out. That’s why we recommend being transparent in your messages that other guests may be interested in booking the same dates."
host_offer_chg,"Go to your Inbox.
Open the message from the guest you sent a special offer to
Click Review special offer.
To make changes to the special offer, click Send another special offer in the pop-up. You can change the dates, guest count, and subtotal. In the Subtotal field, enter the new price you’d like to offer your guest for their stay (be sure to include your additional guest fee in this subtotal as well as cleaning fees, pet fees, or any other fees you've agreed upon).
Click Send special offer."
host_offer_withdraw,"Go to your Inbox.
Open the message from the guest you sent a special offer to.
Click Review special offer.
Click Withdraw special offer.
To confirm, click Yes, withdraw. The guest will be notified that the special offer has been withdrawn."
host_offer_expire,"Your guest didn't accept or decline your special offer within 24 hours? Don't worry, you've got options!

Send the guest a new special offer. Life happens, and they may have simply missed your offer.
Ask them to send a new request to book. Once they send it, you'll have 24 hours to accept or decline.
Skip sending a new special offer. Another guest will have the opportunity to book your great place."
host_payout_when,"Here’s the good news: Your money is coming! But when will you get it?

We’ll send your payout about 24 hours after a guest checks into your place.

If your guest is staying for 28+ nights, you’ll receive your payout monthly for their reservation.

If you have multiple listings with check-ins on the same day, funds will usually be deposited as a single payout. If you have a minimum payout amount set, your payout won’t be released until that amount is met.

As soon as Airbnb releases your payout, it’s sent for processing before it arrives with your payment provider. This means some additional time is usually needed for the money to finally settle in your account.

Alipay: Instant once Airbnb releases the payout (available for mainland China Hosts only)
PayPal:?Within 1 business day
Western Union: 1 business day, depending on country
Payoneer Prepaid Debit Card: 1-3 hours
International wire: 3-–7 business days
Bank transfer/ACH/direct deposit: Up to 7 business days

Banking systems don’t process transactions on weekends or holidays, so yours will be processed the next business day. Contact your bank directly if you have any questions."
host_payout_calculation,"Your nightly rate plus your optional extra charges (a cleaning fee or extra guest fee, etc.) minus the?Host service fee = your received payout.

This fee is calculated by multiplying the total booking amount by a percentage and then is automatically subtracted from your payout. Your guests do pay a?service fee?to Airbnb in addition to the cost of your listing. So your guest's total price is higher than your payout.

Here are some things that can impact your payout:

Calendar pricing: Weekend pricing or custom calendar pricing
Length-of-stay discounts: Your weekly or monthly discount
Long-term reservations: Payments are collected and released in monthly installments
Routing rules or minimum payout amounts: Changing your settings for routing rules or a minimum payout amount
VAT: Value-added tax (VAT) may be added in addition to the Airbnb service fee
Currency exchange: If your listing currency doesn’t match your payout currency, the exchange fee is deducted from your payout at the time of payment (to avoid this charge, simply change your currency in your listing’s pricing settings)
Adjustment fee: If you initiated a refund to your guest, or if you canceled a previous booking
Host coupon: If your guest used a host coupon you sent"
host_payout_longterm,"When guests settle in a long-term stay, you can look forward to reliable source of income for a while. For reservations like these, we collect and payments in monthly installments. 

We’ll charge your guest for the first month upfront and release that first payment to you 24 hours after their scheduled check-in time 
Future payments are released to you on a monthly basis, based on the check-in date, for the duration of the reservation 
You can check the status of your monthly payouts in your Transaction History. 

If you’re a new Host, we may hold your payouts for 30 days after your first reservation is confirmed. If your first reservation is more than 30 days away, your payout will be released 24 hours after your guest’s scheduled check-in. This will apply to any payouts scheduled for release during those 30 days. "
host_payout_cancel,"Sometimes things don’t go according to plan.

If your guest cancels (either before or during a trip), they’ll be automatically refunded according to your cancellation policy.

If your guest is owed a refund, that amount is deducted from your payout. To find your updated payout amount, go to your?transaction history.

If needed, you can give your guests an additional refund."
host_payout_cancelhost,"If you cancel a reservation before the trip starts, your guest will be refunded in full, and you won’t receive a payout for that booking.

If you cancel after the trip has started, we’ll deduct the refund amount from your next payout (or payouts until the full amount is collected). You'll see this reflected as adjustment on your transaction history.

Cancellations disrupt guests' plans and impact confidence in the Airbnb community. Because of this, certain host cancellation penalties will also apply."
host_payout_setup,"Go to Account > Payments & payouts > Payouts
Click Add payout method
Choose your billing country/region to find payout methods available to you
Select the type of payout method you want to use, then click Continue
Add the requested info, then click Next
If you've set up more than one payout method, you can choose a default.

Adding a new payout method is quick and easy, but it does take a little time for the new method to be verified. Once that happens, its status will change to Ready.

Payout methods and currencies differ by country. The average verification time for each payout method is:

Bank transfer/ACH/direct deposit: 5-7 business days
International wire: Up to 2 business days
PayPal: Up to 2 business days
Western Union: Up to 2 business days, depending on country
Payoneer Prepaid Debit Card: Generally, 2 business days for approval, 4–15 days until you get your physical card
Alipay: Up to 5 business days (available for mainland China Hosts only)"
host_payout_default,"Go to Account > Payments & payouts > Payouts
Next to the one you'd like to make your default, click Edit > Make default"
host_payout_remove,"Go to Account > Payments & payouts > Payouts
Next to the (non-default) method you'd like to remove, click Edit > Remove"
host_payout_split,"Once a payout method that you've added is Ready, you'll have the option to split your payouts by property, percentage, or both.

This feature isn't available in the Airbnb app, so you'll need to visit the site from an internet browser to access these settings.

Go to Account > Payments & Payouts > Payouts
Under Want to split your payouts?, click or tap Routing rule and choose where to send your money "
host_payout_paypal,"To successfully use PayPal to receive host payouts, activate your PayPal account before adding it as an Airbnb payout method. Then, when adding your existing PayPal account to Airbnb, make sure that you correctly enter the email address associated with the PayPal account.

PayPal may require you to verify your account by providing additional identification or proof of address. If this requirement applies to you, any Airbnb payouts released during the PayPal verification time will be deposited into your account after it's verified by PayPal. During that time, Airbnb will notify you through email that there's an error.

When your newly added payout method is ready, PayPal allows you to receive Airbnb payouts directly to your PayPal account. After Airbnb releases your payout, PayPal typically delivers the funds to your account within 1 business day."
host_payout_payoneer,"When you sign up for Payoneer as a new customer with Airbnb, be sure that you enter the same address that you provided on the Airbnb payout method page. After signing up, Payoneer will approve your details or ask for additional information (like a copy of your government issued ID or Social Security card) by email within 2 days. When approved by Payoneer, a card will be mailed to you within 4-15 business days. You need to activate the card to receive funds. If you don't receive the card, please contact Payoneer customer service.

When your newly added payout method is ready, Payoneer allows you to receive payouts directly to a Payoneer Prepaid Debit MasterCard. Airbnb will load your payouts in USD or EUR, depending on your country, and you can view your balance on Payoneer's website. After Airbnb releases your payout, Payoneer typically delivers the funds to your account within 1-3 hours.

Payoneer applies fees for certain transactions and inquiries, including fees for transactions originating outside of the Payoneer country of issuance. Please visit Payoneer's Support Center for more information and guidance on fees that may apply to you."
host_payout_wire,"International wire transfer is available as an Airbnb payout method. To find out if it's available to you, check out your options when you add a payout method. If international wire transfer is listed for your selected country or region, you'll be able to connect your account as a payout method.

An international wire (or international wire transfer) is an electronic payment service for transferring funds. A wire transfer is considered international when Airbnb sends funds in a currency different from your local currency from a bank outside your country.

Your bank may charge a fee to receive a foreign currency. If the funds are transferred using an intermediate bank, the intermediate bank may also deduct fees from the payout. Airbnb can't inform you on how much you'll be charged to receive an international wire. In addition, Airbnb is not responsible for any fees deducted during the international wire, by your bank, or by the intermediary bank.

If you're a host and want to receive your payouts through international wire, please enter your local banking information in your payout preferences, even if your bank works with a specific intermediary bank. Airbnb's bank will take care of processing the international wire without the intermediary bank information.

According to Chinese laws, income from homes listed in mainland China may only be collected through a CNY (Chinese yuan) account located in China. You may choose to receive your payout using Alipay or your bank card, as long as it's issued by a bank located in China. If you don't set up a payout method with a CNY account in China, you won't be able to collect money for homes listed in mainland China."
host_payout_wu,"If Western Union is available and you choose it as your payout method, enter your name as it appears on your government ID, including your first, middle, and last names. Don't include special characters, apostrophes, or hyphens. To collect your payouts, your official ID will need to match your account information.

When your newly added payout method is ready, Airbnb will be able to send payouts to Western Union. After Airbnb releases your payout, the payout line will be updated in your transaction history and you'll receive a unique confirmation number (called an MTCN) in an email from Airbnb. You need this number to pick up your money from a Western Union Quick Cash agent location. Western Union payouts expire after 90 days.

Fees and conditions
Western Union processing fee: A $10 USD fee is deducted from each Western Union transaction to cover processing costs.
Minimum payout amount: A minimum payout of $60 USD is required before your payout will be sent. You may also choose to set an additional minimum payout amount that's higher than $60.
Maximum payout amount: The maximum Western Union transaction amount is $2000 USD. If your payout is more than $2000 USD, it’s divided into several smaller transactions. Western Union can’t process identical sums on the same day, so if you have a payout of $4000 or more, only $2000 can be processed per day.
Currency and exchange rate: Western Union payouts are sent in USD. Western Union sets any exchange rates between USD and your local currency.
Additional fees: Additional fees may be required by your local government. These are not set or charged by Airbnb."
host_payout_prepaid,"For security purposes, we do not allow prepaid debit cards to be used as a host payout method.

To use the bank transfer payout method, you’ll need to use a checking or savings account. You can also choose a different payout method available to your country or region—check out your options when you add a payout method.

If you entered a routing number for a prepaid debit card and got a message saying that the card isn’t supported, you’ll see the same message if you try to enter a routing number for a different prepaid debit card."
host_payout_info,"Click Completed Payouts to review your payouts that Airbnb has released. Select each payout row to view transaction details, including reservations, adjustments, and cancellation fees.

The payout method you selected will determine how quickly you get your payout. Expand the payout section for an estimated ETA.

If you have multiple listings with reservations that start on the same day, payouts going to the same method will display in a single row and will be paid out together.

If you owe a guest money for a cancellation or reservation change, you can track it in your Transaction history. Learn more about what an adjustment on your Transaction history means.

Select Upcoming Payouts to review any upcoming payout dates. If you have a payout still pending, you can use the drop-down menu to change the payout method for that reservation.

Your gross earnings are the total amount you received for each reservation, before any service fees or taxes were deducted. You'll see this after you've been paid out for a given reservation.

Click Download CSV to download a .csv file of any transactions. The CSV file can be opened by any standard spreadsheet program (like Microsoft Excel, Google Docs, or Apple Numbers). This spreadsheet includes additional information, like Host service fees or cleaning fee (if you charge one)"
host_payout_print,"To print individual receipts for a reservation:

Go to the Today tab and click Show all to access your Reservations 
Tap Details on the reservation you want
Tap Print to view and print the details of a reservation
To see all of your payouts and transaction details in a CSV file, log in to your Airbnb account on a computer or using a browser (ex: Chrome, Safari, Firefox) and follow the steps below:

Go to Menu and select Transaction History 
Click Export to CSV to download the file"
host_payout_currency,"The currency you’re paid in is based on the country and method you selected when you first added your payout method. This can be different from the local currency where your listing is found. You can't change a payout method's currency once you've added it, but you can set up a new payout method in a different currency at any time.

You can check the currency of your payout methods under Payments & payouts."
host_payout_minimum,"Go to Account > Payments & payouts > Payouts
Choose a payment method and click Edit
Select Set minimum payout amount
Enter your chosen minimum payout amount and click Save"
host_payout_custom_price,"Custom weekly and monthly prices will override your normal nightly, weekly, and monthly prices, as well as any custom nightly prices you’ve set for your calendar.

If you have custom pricing set for specific weeks or months, you'll see a notification in the Long-term discounts section of your listing’s calendar.

If you've turned on Smart Pricing, your prices will automatically update based on your minimum price, maximum price, and frequency settings. These settings are determined by Airbnb's own algorithm, and calculations to work towards maximum occupancy of your listing.

You can manage your price settings directly from your calendar. To set custom pricing:

Go to your calendar and select the dates you want to edit
In the window that appears, set your nightly price
[Optional] Click Add to enter a private note to yourself
Click Save"
host_payout_contribution,"To show appreciation or encouragement, eligible guests can send personalized cards to hosts they’ve given four or five-star ratings, with the option to add a financial contribution. The cards make it easy for a guest to reach out to a host who’s provided excellent service during a stay or an Airbnb Experience. If a guest sends a financial contribution, you’ll receive 100% of this payment. If you have an outstanding balance with Airbnb, the amount will be deducted from that balance, and it will show up as an adjustment in your Transaction History.

Both cards and contributions are completely voluntary for guests."
host_payout_working,"It usually takes fewer than 7 business days for a new payout method to receive payouts—you can find the verification time for each payout method. When your payout method's status shows as Ready, it can receive payouts. 

Please note: For some hosts who haven't yet added a payout method, you'll need to add your taxpayer information first in order to get the option to add a payout method.

If your payout method isn’t working, it may be pending or have an error:

Pending: If you just added a payout method or updated an existing one, we’ll send an email when it’s all set up.
Error: Sometimes you may need to update a payout method or add more info. If a payout method isn’t working, you can remove it and try adding it again, or add a new one."
host_payout_adjustment,"An adjustment is an amount of money a host owes as a result of a cancellation, reservation change, or violation of our Guest Refund Policy.

To check the status of an adjustment:

Go to your Account Settings
Click Transaction History
Adjustments are applied against payout method of the associated reservation and automatically deducted from the next scheduled payout. If your reservation follows Payout Routing Rules, the adjustment will be split according to the percentages that you set up, on a per-listing basis. Please note that this excludes adjustments and refunds approved through the Resolution Center. "
host_payout_unavailable,"When a payout method is not available, this means it can’t receive any additional payouts because it’s no longer supported.

If a payout method available in the past is no longer supported, it’s usually because of changes to local laws or regulations for your country or region, or simply because we no longer support it.

It’s our priority to make sure you can get paid however you’d like, and in these cases, we hope you’ll be able to use one of the other payout method options supported in your area.

Review your payout methods by going to Payout Preferences in your Account, and make sure your default method is working
If your default method or any other method is not available, replace it with a new or existing payout method so you can keep getting your payouts"
host_payout_amount,"When a guest submits a change request, it’s treated as a new booking, and the price is calculated at your current nightly rate. If you've adjusted your listing’s nightly rate since the original booking was made, your payout will be calculated based on this new rate.

If you want to keep the original reservation price, you can send your guest a Special Offer from your message thread:

Go to your inbox
Open your message thread with the guest you want to send a Special Offer to
Click Send special offer"
host_formw9,"Enter the name of the person who should receive a Form 1099 for Host earnings.

Individuals: Enter your full legal name as it appears on your tax return
Single-member LLCs: Generally, provide the name of the owner of the Single Member LLC in Line 1:
If the owner is an individual, then that individual should list their name, and complete and sign the Form W-9.
If the owner is an entity provide the full legal name of the entity owner as it appears on the owner’s tax return
If the Single Member LLC has elected to be treated as a corporation with IRS, enter the name of the Single Member LLC
Trust: If the trust is a ‘grantor trust’, enter the full legal name of the owner of the trust as it appears on that person’s tax return. For other types of Trusts, please refer to the Form W-9 instructions on page 6 here.
Partnership – Write the full legal name of the partnership
Corporation – Write the full legal name of the corporation

If you have a business name, trade name, DBA name, or a disregarded entity name fill it in here. Generally, single member LLCs and Grantor trusts should write in their name here providing the name of their owner on Line 1 as described above. Individuals who hold their hosted property in their own name should leave this line blank. If you operate as a sole proprietorship, you may enter the name of your sole proprietorship here, but enter your individual name in the “Name” field above.

Enter on Line 3 the Taxpayer Identification Number (“TIN”) matching the name of the person entered on Line 1 who should receive the Form 1099 for Host earnings. Your Taxpayer Identification Number (“TIN”) is either your Social Security Number (SSN), Individual Tax Identification Number (ITIN) or your Employer Identification Number (EIN). You can find your SSN on your Social Security card. You can find your ITIN on the CP565 notice from the IRS that assigned your ITIN. You can find your EIN on the CP575A notice from the IRS that assigned your EIN.

Select the appropriate tax classification for you or your legal entity (as identified on the ""Name"" line) from the first drop-down box

Provide the address of the person whose name is entered on Line 1. You may also select “Electronic Delivery” below so that a paper form will not be mailed to you.

The person listed on Line 1, or their authorized representative, must sign the form and agree to the statements on the Form.

Please enter the date on which you signed the form.

By checking this box, you are consenting to the electronic delivery of your Form 1099 as described in the disclosure link. This form will be made available through your account by January 31 following the end of the reporting calendar year."
host_tax_how,"Local tax
If you determine that you need to collect tax, it's important that guests are informed of the exact tax amount prior to booking.

In some locations, Airbnb hosts may have a collect and remit feature available to handle occupancy tax. Hosts should not collect occupancy taxes separately for those jurisdictions.

If you’re a host who has provided your business tax ID and relevant tourist tax registration info, you may be eligible to collect taxes directly from guests by using our professional hosting tools.

If automatic occupancy tax collection and payment isn't available for your listing, you can collect occupancy taxes manually with a special offer or the Resolution Center.

Note: Transient occupancy tax payouts won't go through specific routing rules, and will only be sent to your default payout method.

VAT
If your country of residence is part of the European Union, Latin America, China, or South Korea, you may need to assess VAT on the services you provide. We encourage you to consult a tax advisor in your jurisdiction for more insight or if you need assistance assessing VAT on the services you provide.

Additionally, Airbnb is required to collect VAT on its service fees in countries that tax electronically supplied services. Currently, that includes all countries in the EU, Albania, Chile, Colombia, Iceland, Mexico, Norway, Saudi Arabia, South Africa, Switzerland, and Uruguay. 

Airbnb is also required to collect VAT on its service fees from all users who contract with Airbnb China.

For info on Japanese consumption taxes (JCT), refer to What is VAT and how does it apply to me?."
host_tax_occupancy,"If you’re a host who has provided your business tax ID and relevant tourist tax registration info, you may be eligible to collect taxes directly from guests by using our professional hosting tools. You may do so only if you attest that the tax amount provided is correct, that you will pay the tax once it’s remitted to you, and if you grant permission to Airbnb to disclose tax-related and transaction information to the relevant tax authorities.

You have the option to set different tax types, the way the tax is charged (percentage per booking, fee per guest, fee per guest per night, or fee per night), and to note any exemptions for long-term stays. Aggregated tax reporting will be provided in your Transaction History."
host_tax_listing_how,"You’ll need to turn on professional hosting tools to access this feature.

If we don't already collect and remit taxes for your listing
Go to your Listings page and click the listing that you want to edit
Select Local taxes and laws
Click Add a tax
Select the Tax type from the drop-down menu
Select the Type of charge and then add the amount being collected in the box under Amount
Add your Business tax ID and Accommodations tax registration number (read  additional info about tax IDs below) if applicable to your listing jurisdiction
Choose whether your region provides an exemption for long-term stays (if you choose Yes, you’ll be given the option to provide additional details)
Agree to the terms and click Save
If we collect and remit taxes for your listing (default taxes)
If we already collect some taxes for you, there are two ways you can add taxes to your listing, depending on the jurisdiction your listing is in.

The first way lets you choose between default and custom tax collection. If you choose custom tax collection under this option, we'll only collect the taxes you add.

Go to your Listings page and click the listing that you want to edit
Select Local taxes and laws
Choose Custom tax collection
Click Add a tax
Select the Tax type from the drop-down menu
Select the Type of charge and then add the amount being collected in the box under Amount
Add your Business tax ID and Accommodations tax registration number (read additional info about tax IDs below) if applicable to your listing jurisdiction
Choose whether your region provides an exemption for long-term stays (if you choose Yes, you’ll be given the option to provide additional details)
Agree to the terms and click Save
If you later remove all custom taxes, you’ll automatically switch back to default tax collection.

The second way you may be able to add taxes to a listing is to add more taxes to the taxes we already collect. We’ll collect these taxes in addition to the taxes we automatically collect on your behalf. You can review the tax amounts collected by Airbnb.

Go to your Listings page and click the listing that you want to edit
Select Local taxes and laws
Click Add a tax
Select the Tax type from the drop-down menu
Select the Type of charge and then add the amount being collected in the box under Amount
Add your Business tax ID and Accommodations tax registration number (read additional info about tax IDs below) if applicable to your listing jurisdiction
Choose whether your region provides an exemption for long-term stays (if you choose Yes, you’ll be given the option to provide additional details)
Agree to the terms and click Save"
host_payout_donate,"You can change your donation percentage or opt out of donating at any time from the Payments & Payouts section of your Account. You’ll be able to change the donation percentage up until the reservation payout has been initiated by Airbnb, generally one day after guest checkout.

To opt in or out of donating, or to change your donation percentage:

Go to your Account
Under Payments & Payouts, go to Donations 
Under Manage your donations, click the toggle to opt in or out to donations 
Set or change the percentage of your donation
Click Save"
host_donate_airbnborg,"Anyone can give a one-time donation at any time to Airbnb.org to help people find emergency housing in times of crisis. Go to Airbnb.org and click Donate.

Airbnb users in most parts of the United States (except users in Arizona, Hawaii, and New Mexico) can donate directly through their Airbnb account. If you do not have an Airbnb account, or Airbnb does not yet support donations from your location, you will have the option of donating to Airbnb.org through PayPal.

For donors paying income tax in the United States, donations are tax-deductible to the extent allowable under United States tax law as a charitable contribution to Airbnb.org, an independent 501(c)(3) nonprofit. Donors should check their local tax regulations or seek professional tax advice to determine whether and to what extent their donation qualifies for any tax benefit.

You will receive a receipt after each donation to the email address associated with your Airbnb account or PayPal donation.

Donations are collected immediately once payment is made and are not refundable.

Donations to Airbnb.org are used to support emergency housing for people in times of crisis, like disaster evacuees, refugees, and relief workers providing long-term aid. Airbnb.org partners with nonprofit organizations to help distribute these funds and connect people with housing. These organizations are experts in their fields, and include CORE, Mercy Corps, and Church World Service.

Airbnb.org will provide periodic email updates on your impact, including an annual Impact Report. Find out more about who your donations could help at Airbnb.org.

Your donations support emergency housing for people in times of crisis. No fees are charged on the donation by Airbnb.org or Airbnb.

Other payments processors, including PayPal, may charge an additional processing fee."
host_payout_tax_deductible,"If you’re hosting a stay, it's possible that not all of your Airbnb income is taxable. Deductible items may include rent, mortgage, cleaning fees, rental commissions, insurance, and other expenses. Other factors you might consider when assessing taxable income include renting vs. owning the space, number of nights hosted, tax status, and total net amount earned (any tax forms issued to you display your total gross earnings).

We encourage you to consult a tax advisor for more details, as there are many special rules in this area and we aren't able to provide tax advice. One resource for an overview of your US income tax responsibilities and information on how to complete your US income tax return is Ernst and Young’s United States ""General guidance on the taxation of rental income"" (English).

Disclaimer: Airbnb's presentation of EY is not an endorsement. Tax advice is complicated, and you should do your own diligence when receiving advice. Airbnb is not responsible for any tax or other advice provided by any outside entity."
host_edit_listing,"Go to Menu, select Listings, and click the listing you want to change
Under Listing details, go to the section you want to change and click Edit
One thing to note: Changes may take up to an hour to show up on your public listing."
host_edit_listing_title,"Go to Listings and select the listing you want to change
Under Listing details, go to Listing Title and click Edit
Make your changes, then click Save
One thing to note: Changes may take up to an hour to show up on your public listing."
host_listing_amenities, Go to Amenities in your listing and make your selections.
host_listing_accessibility,"Go to Menu, select Listings, and click the listing you want to edit (Please note: your listing needs to be already published in order to add these features).
Go to Accessibility and click Edit. 
Select which room you'd like to add accessibility features to and click Add. 
Select the specific feature you'd like to add. You'll also be prompted to add a photo. 
Once you've added photos and captions, click Save. 
You’ll be required to add at least one photo for each feature. All features and photos must meet our guidelines below. Once your features are confirmed against our photo guidelines, they’ll be shown on your listing’s Accessibility features section.

Note: If you're connected to Airbnb via a channel manager or property management software on full sync, you'll need to update your accessibility amenities via your API software. Contact your API software provider to ask them about their timeline to release the Accessibility API feature so you can add your amenities."
host_listing_houserule,"Go to Listings and select the listing you want
Under Policies and Rules, go to House rules
Make your changes and click Save"
host_listing_guestmanual,"Go to Listings and select the listing you want
Click Info for guests
Under Post-booking details, go to Guest manual and click Edit
Make your changes and click Save"
host_listing_guidebook,"Only primary Hosts can create and edit the guidebook. Here’s how:

Go to your Listings and select a listing
Click or tap Info for guests and go to Pre-booking details 
Next to Guidebooks, click or tap Edit
Click or tap Create
From here, you can edit the title and cover and choose which listings this guidebook is associated with
Click or tap Add to guidebook and you'll be prompted to enter places, neighborhoods, and city advice
Follow the prompts and when you're done, click Done
Host guidebooks are public and everyone Airbnb can view them. You can also Share to make your guidebook accessible outside the Airbnb website or even click Preview & print for a hard copy to leave for guests."
host_listing_address,"Go to Listings and select your listing
Under Listing details, go to Location
Next to Address, click Edit
Edit your address, and then click Save
If you’ve moved or you’re listing a new place, you’ll need to create a new Airbnb listing

You can also customize how your listing is shown on the map to be more general or specific in public search results. But for safety and convenience, always provide confirmed guests with your listing’s exact address and map location."
host_listing_checkin,"Go to the Listings section of your account
Click on the listing you want to edit
In the Info for guests tab, scroll to Arrival
Next to Check-in instructions, click Edit
Select the option that suits you best and click Save"
host_listing_sleeparrangements,"Go to Listings and select the listing you want to edit
Under Listing details, go to Rooms and spaces and click Edit
For each space, go to Sleeping arrangements and click Add or Edit
Select the number and types of beds
Click Save"
host_listing_checkin_time,"Go to Your listings on airbnb.com.
On the listing you want to edit, click Manage listing
Click Booking settings at the top of the page
Next to Policies, click Edit.
Select your check-in start and end times. You can also add a checkout time.
Click Save.
Note: The check-in section only appears as an option after you complete the required steps and list your space."
host_listing_photo_add,"Go to Listings on and click your Cover Photo or Listing Title to edit your listing
Click Edit next to Photos
Click Add another, and choose the photos that you want to upload
To update your cover photo, click Change next to Cover Photo, and then click the photo that you want as the new cover photo
Click Save
To add a caption, click Add a caption, then Save caption.

Changes may take up to 30 minutes to appear. For a faster upload, try Google Chrome or Mozilla Firefox."
host_listing_photo_edit,"Click the photo
Click the pencil icon on the lower right corner of the image
Click Rotate until the image is facing the correct direction
You can also crop or adjust the brightness of the image in this view"
host_listing_photo_delete,"Click a photo
Click Delete this photo
Click Delete to confirm"
host_listing_price_settings,"Go to Listings and click the listing you want to change
Click Pricing and click Edit next to the pricing options
Make your changes and click Save
Custom weekly and monthly prices will override your listing’s normal prices."
host_listing_price_night,"Go to Listings and select the listing you want
Click Pricing and availability and go to Pricing
Next to Nightly price, click Edit
Enter your nightly price and click Save"
